9.265272608;41.36444892
9.178885752;41.37444133
9.197879336;41.37910813
9.197962114;41.37932836
9.200125404;41.3826402
9.158990904;41.38755504
9.159242339;41.38755825
9.160556541;41.38777805
9.163112866;41.38936549
9.163521602;41.38938644
9.196383303;41.40360138
9.198339252;41.40389081
9.243589458;41.40401093
9.2435904;41.40401988
9.225281321;41.40474129
9.226473643;41.40630042
9.176944563;41.4219599
9.179453149;41.42249629
9.179458744;41.42254999
9.138060007;41.42333732
9.138485643;41.42351949
9.138614754;41.42361098
9.187503452;41.4250017
9.214303705;41.43217717
9.214382565;41.43224454
9.224048471;41.47120832
9.223528602;41.47127523
9.103885409;41.47444097
9.244726747;41.48277653
9.244631526;41.4827822
9.244759042;41.48285566
9.244760929;41.48287357
9.250280627;41.48444494
9.125273141;41.48778228
9.125554362;41.48783789
9.055555954;41.49749794
9.124438325;41.49778265
9.12443925;41.4977916
8.948796804;41.49901818
8.948786692;41.49903676
9.137222552;41.50555472
9.234995199;41.50833236
9.234988343;41.5084949
9.235076492;41.50887696
8.976670285;41.51221861
8.976489633;41.51232796
8.97651436;41.51233556
8.976490537;41.51233692
9.256544281;41.52209977
9.256691935;41.52213599
9.256389829;41.52222608
9.25528197;41.52251737
9.279438594;41.53805303
8.858334719;41.54055126
9.295077908;41.54599736
9.295551583;41.54639231
9.295591105;41.54665118
9.317968997;41.56026851
9.317862696;41.56028392
9.318059162;41.56055135
9.31770456;41.56082494
9.276347769;41.56318115
9.160537781;41.57088239
9.160837137;41.57110801
9.161077084;41.57145421
9.161067027;41.57147282
9.280279622;41.58305233
9.276407292;41.58726569
9.276408242;41.58727464
9.276432512;41.5873903
9.266949292;41.58916409
8.957470772;41.58981914
8.957460648;41.58983772
9.276108171;41.59055363
9.284722406;41.59166872
9.276383619;41.59416757
9.317227972;41.59860904
9.317217959;41.59862767
9.317221835;41.59888869
9.317548595;41.59891407
8.925844303;41.59921864
8.926229737;41.59959313
8.927502112;41.59971942
8.927503906;41.59973733
9.276106748;41.6008324
9.273539567;41.60140925
9.272599296;41.60148346
9.280831164;41.60972064
9.280448956;41.60985161
9.280449906;41.60986056
9.281079574;41.6101382
8.969172141;41.61805426
8.969161112;41.61806389
8.969324377;41.61813567
8.969101247;41.61877877
8.977502478;41.62388476
9.067829984;41.62858568
9.278894182;41.63138555
9.317217584;41.63222259
8.840559809;41.63361419
9.319268717;41.64219868
9.318916444;41.64227393
9.318906424;41.64229255
9.191740228;41.65152218
9.191936171;41.65167279
9.19194564;41.65222174
9.363277556;41.65302957
9.363006895;41.653082
9.363334484;41.66638797
8.908599343;41.6666794
8.908827759;41.66680165
8.908614262;41.66694875
9.144159134;41.66843998
9.144298099;41.66862102
9.184162975;41.66944474
9.184185011;41.66988486
9.184995162;41.6702786
9.184903173;41.67066238
8.925557411;41.67277663
8.913058177;41.67583107
8.969443623;41.67805725
8.966940143;41.68193716
8.967495086;41.6819597
9.065770184;41.6913597
9.065833596;41.69139207
8.898224686;41.69354193
8.898213631;41.69355156
8.916667242;41.69555902
9.06833225;41.69945395
9.068307531;41.70038318
8.842099232;41.71006671
8.924727891;41.71194752
9.070298539;41.71496017
9.097012567;41.71565801
9.096324623;41.71679689
9.096388215;41.71706345
9.299170962;41.71778055
9.352221625;41.71971647
9.352227591;41.71999544
9.352181721;41.72001623
9.352183647;41.72003413
8.794163631;41.72360591
8.794188423;41.72361355
8.913207603;41.72966348
9.387517629;41.73824977
9.387519567;41.73826768
9.387502445;41.7383318
8.932494035;41.73971943
9.173438239;41.74883057
9.173888317;41.74945284
9.173615615;41.7497211
8.923858051;41.76199416
8.92385895;41.76200311
8.923892492;41.7622174
8.923893391;41.76222636
9.042776645;41.76333262
9.042904516;41.76340635
9.042905433;41.76341531
8.769670716;41.76758517
8.769660502;41.76760374
8.765278168;41.76805995
8.772773151;41.76917129
9.395272576;41.77805954
8.973330584;41.78555511
8.9733228;41.78583479
8.973323707;41.78584375
9.222753555;41.79778709
8.752503851;41.80361208
8.752504725;41.80362104
8.784821521;41.8254397
8.784823279;41.82545762
8.876375122;41.83084952
9.370556158;41.83278136
9.370557126;41.83279031
9.372117139;41.8333989
8.963906584;41.83566992
8.963908397;41.83568783
8.964164255;41.8358355
8.79100599;41.83961009
8.79099577;41.83962867
8.766116378;41.84361358
9.403846762;41.85658353
9.403830302;41.85676478
9.402166582;41.85687488
9.398882893;41.85749789
8.792025499;41.8628554
8.792027261;41.86287332
8.964437084;41.86638607
8.934731473;41.87609787
8.935602865;41.87685059
8.935551962;41.87694354
8.935831247;41.87696385
9.105215704;41.88803351
9.105204647;41.88804316
9.105559846;41.88832894
9.105283235;41.88833595
9.02388377;41.88917842
8.808053226;41.89111298
8.810056212;41.8943085
8.81005748;41.89444355
8.809948178;41.89455766
8.927224152;41.90055511
8.682771776;41.90999585
8.68277437;41.91002273
8.682764104;41.9100413
8.705039839;41.91009133
8.705041576;41.91010925
8.704997227;41.91027377
8.70485502;41.91029947
8.653098187;41.91037371
8.653055413;41.91055614
8.653108558;41.91060733
8.72947073;41.91481151
8.729443461;41.91490306
8.916110158;41.91583619
8.927798042;41.9158379
8.916111058;41.91584514
8.726111973;41.9161107
8.916103886;41.91613383
8.855933462;41.91640912
8.738889177;41.91666867
8.738878054;41.91667828
8.738880906;41.91683125
8.729293928;41.91720803
8.729637014;41.91738756
8.734447335;41.9174956
9.376939753;41.91860869
9.376941694;41.9186266
9.376858741;41.91864063
8.737374557;41.91882271
8.882221622;41.91889277
8.736439048;41.91899967
8.794448765;41.91972192
8.728055495;41.91972523
8.728267497;41.91992089
8.736385271;41.92055185
8.733059268;41.92057945
8.733061013;41.92059737
8.730554276;41.92111182
8.730642617;41.92115206
8.730717217;41.92117503
8.737318908;41.92122169
8.737343776;41.92122935
8.737319782;41.92123065
8.738854816;41.9217597
8.738844566;41.92177827
8.793470282;41.92227981
8.794023359;41.92238457
9.261382727;41.92333104
8.730340402;41.92387066
8.730695527;41.92404954
8.711963971;41.92491177
8.727772808;41.92500084
8.711660714;41.92501825
8.822371291;41.92546365
8.737789575;41.92555569
8.737779324;41.92557426
8.822218741;41.92599453
8.726193121;41.92599629
8.728460073;41.92648578
8.728484942;41.92649344
8.738337718;41.92721929
8.739537428;41.92801877
8.773685358;41.92887673
8.771671986;41.92888776
8.771637171;41.92902478
8.773769079;41.92911536
8.756947091;41.92916944
8.739439457;41.92973552
8.733614777;41.92999802
8.733663646;41.93000437
8.733616523;41.93001594
8.733737605;41.93014447
8.840000094;41.93111077
8.786115221;41.93138487
8.740234445;41.9331872
8.740253435;41.93325823
8.740272425;41.93332926
8.753454119;41.93403484
8.753534875;41.93412052
9.34387981;41.93443643
9.343893733;41.93445362
9.344164487;41.93472575
9.344165453;41.9347347
8.755273431;41.93499857
8.753886467;41.93623617
8.759439133;41.93639277
8.730899983;41.93692805
8.714723758;41.93694024
8.730829725;41.93694988
8.750407153;41.9401369
8.750384026;41.94014717
8.749699361;41.94030156
8.728056496;41.94055926
8.728058657;41.94082937
8.750560007;41.94194813
8.789541957;41.94402434
8.789493952;41.94402697
8.769440368;41.94833154
8.771108699;41.94860969
9.150969975;41.95192031
8.768703333;41.95213713
8.78805577;41.95222211
8.787999282;41.95226123
8.788111714;41.95230011
8.768331834;41.95277897
8.768875203;41.95302853
8.700544629;41.95333452
8.700581659;41.95346764
8.700678559;41.95347141
8.700559536;41.95361295
8.803886949;41.95416369
8.800001641;41.95416998
8.728049066;41.95473758
8.727946264;41.95479721
9.191087869;41.96387658
8.961210651;41.96694925
8.96115154;41.9669616
8.961226287;41.96698441
8.810836602;41.967222
8.810817901;41.96727708
8.810824097;41.9673398
8.960276263;41.96749753
8.809641995;41.96783724
8.713889813;41.96861074
8.713823864;41.96867736
8.714275055;41.97232809
8.713893597;41.97250186
8.688328439;41.97388165
8.688055092;41.9741756
8.741412145;41.97419848
8.741413895;41.9742164
8.842270711;41.97695597
8.842260484;41.97697455
8.892488598;41.97916654
8.892851618;41.97977694
9.295561114;41.98055466
8.673334621;41.98249744
8.764175016;41.98277768
8.765554316;41.98305374
8.799719957;41.98779584
8.799551817;41.98780507
8.79833583;41.98833125
8.909170706;41.98861351
8.909198326;41.988648
8.909238854;41.98869078
9.445557326;41.99583452
8.7505495;41.99999627
9.405109428;42.00046749
9.405250271;42.00054007
8.907690751;42.00176918
9.049721907;42.00360789
9.049726468;42.00388696
9.049728312;42.00390488
9.369721612;42.0061137
8.764364946;42.00824299
8.76435381;42.00825261
8.878082276;42.00934859
8.878084068;42.00936651
9.322771832;42.0097182
9.324910594;42.01050054
9.324900513;42.01051917
9.405681993;42.01658614
9.403612086;42.01722542
8.836668167;42.02305857
8.751944894;42.02833301
8.751946648;42.02835093
8.751824966;42.02846565
8.751750481;42.0285688
8.825550597;42.03888848
9.425728873;42.06493146
9.425718815;42.0649501
9.42555448;42.06499615
9.425832861;42.06499726
9.373054611;42.06972389
8.907232968;42.07222598
8.907220942;42.07222666
8.907222745;42.07224458
9.308345123;42.073135
8.905828191;42.07389024
9.049999957;42.08472083
9.050173825;42.08499926
9.050089637;42.08500407
9.050091484;42.08502199
9.510147471;42.09574936
9.510149459;42.09576727
9.21419068;42.09614044
8.708327332;42.10110847
9.473315378;42.10544765
9.473317354;42.10546556
9.473327235;42.10555511
9.115275374;42.10916748
9.114734079;42.10931592
9.114722981;42.10932557
9.114723086;42.10944273
8.677503152;42.11610837
9.509441395;42.11666514
8.677264636;42.1167698
9.509376082;42.11684047
8.677038919;42.11731342
8.677040653;42.11733135
9.210823579;42.11887161
8.865838871;42.1261133
8.590743407;42.13382313
8.590555858;42.13388708
8.590834534;42.13389038
8.590557566;42.133905
9.148894796;42.15555655
9.518051356;42.15611432
8.600273048;42.16139032
8.596109723;42.16306069
8.596110578;42.16306965
8.596077707;42.16335967
9.294719752;42.16417058
8.941741561;42.16622569
9.341663919;42.1683297
9.341386019;42.16833732
9.341665858;42.16834761
9.341469212;42.16888227
8.793057433;42.17721672
8.793058319;42.17722568
8.793059205;42.17723464
9.170275553;42.17777544
8.792967751;42.17778027
8.896950278;42.17805498
9.185279183;42.17916302
9.528212842;42.18849035
9.529996966;42.18861484
9.529997964;42.18862379
9.534169794;42.21472414
9.534205596;42.21537119
9.534195547;42.21538984
9.368980733;42.21697092
9.369074825;42.21705542
8.642125993;42.21720778
8.642114798;42.21721738
9.368334419;42.21749661
9.368324317;42.21751525
8.826275152;42.2256226
9.030988628;42.22963342
9.189725025;42.23583697
9.191388086;42.23584806
9.191592353;42.23594431
9.189270746;42.23635929
8.620813956;42.23725051
8.621109366;42.23805473
8.621111087;42.23807266
9.227506024;42.23862807
9.227105967;42.2388589
8.667925137;42.25424151
9.170554256;42.25444217
8.667753222;42.25497151
9.176933513;42.25567546
9.176923343;42.25569408
8.744852209;42.25801564
8.744769506;42.25803814
9.370684313;42.26129108
8.695972827;42.26839972
8.696665948;42.26916445
8.69610817;42.26916736
8.696363499;42.26929783
9.492941437;42.27339093
9.492943425;42.27340884
9.429440151;42.28388598
9.550282556;42.28416845
9.550283559;42.2841774
9.550250382;42.28420651
