1004;63943
1004;63990
1004;63991
1004;63997
1004;63998
1004;63999
1004;64003
1004;64105
1004;64106
1004;64112
1004;64176
1004;64334
1004;64340
1005;60362
1005;60405
1005;60514
1005;60516
1007;63905
1007;63967
1007;64208
1007;64209
1007;64210
1010;67855
1010;67947
1010;67948
1010;67982
1011;66811
1011;66894
1012;66023
1013;65755
1014;66945
1014;66947
1014;67014
1014;67015
1014;67016
1014;67017
1021;58362
1021;58559
1021;58560
1021;58564
1021;58566
1024;62669
1024;62670
1024;62671
1024;62672
1025;60656
1025;60658
1025;60673
1025;60759
1025;60893
1027;62199
1027;62200
1027;62260
1032;62495
1032;62496
1032;62498
1032;62499
1034;67036
1034;67037
1034;67042
1034;67045
1034;67080
1034;67089
1034;67090
1034;67186
1031;66763
1031;66765
1031;66807
1031;66808
1037;65670
1038;63351
1038;63353
1038;63354
1038;63361
1039;67572
1040;61724
1041;64095
1042;59370
1042;59376
1043;61259
1043;61264
1043;61288
1043;61389
1043;61390
1043;61393
1043;61394
1047;63385
1047;63386
1047;63387
1053;63041
1053;63042
1053;63058
1053;63059
1053;63073
1053;63083
1053;63086
1053;63100
1053;63101
1053;63117
1053;63121
1053;63122
1053;63127
1053;63134
1053;63148
1053;63153
1053;63167
1053;63168
1053;63169
1053;63170
1053;63173
1053;63188
1053;63189
1053;63209
1053;63210
1053;63212
1053;63213
1053;63214
1053;63217
1053;63218
1053;63226
1053;63232
1053;63248
1053;63249
1053;63253
1053;63272
1053;63273
1053;63295
1053;63298
1053;63305
1053;63315
1053;63327
1053;63330
1053;63343
1053;63344
1053;63345
1053;63406
1053;63499
1053;63507
1053;63508
1060;66424
1061;67154
1061;67158
1130;62721
1062;62236
1065;62479
1065;62687
1067;65774
1068;65610
1068;65611
1068;65612
1068;65617
1069;63572
1071;70219
1071;70477
1071;70478
1072;63746
1072;63747
1072;63947
1073;67351
1074;62762
1074;62764
1074;62801
1074;62802
1075;58645
1077;65480
1077;65481
1078;69235
1081;67935
1081;67995
1083;59301
1083;59304
1083;59305
1083;59324
1087;67010
1087;67095
1089;63762
1089;63764
1092;63271
1092;63304
1092;63310
1093;60968
1093;61003
1093;61005
1093;61006
1094;61319
1096;62063
1098;66909
1098;66910
1098;66912
1098;66913
1098;66997
1098;67133
1098;67175
1098;67176
1099;63329
1099;63412
1099;63413
1099;63414
1100;66637
1102;60815
1102;60816
1102;60817
1103;69819
1103;69820
1103;69921
1104;68224
1105;59551
1105;59867
1105;59985
1105;59986
1105;59989
1105;59990
1105;60226
1105;60229
1105;60231
1108;63987
1108;63988
1110;66692
1113;62239
1113;62242
1113;62243
1115;61778
1117;66508
1123;59298
1125;65623
1125;65624
1125;65625
1125;65690
1128;62282
1128;62287
1135;69587
1138;67788
1138;67792
1138;67835
1140;62354
1140;62355
1140;62356
1141;66973
1142;62039
1142;62215
1142;62235
1143;70617
1143;70880
1143;70882
1143;70883
1143;70884
1143;71181
1143;71184
1143;71188
1143;71189
1145;63012
1145;63043
1145;63044
1145;63131
1147;63510
1147;63511
1147;63512
1148;66903
1148;66924
1148;66927
1148;66934
1148;66935
1150;64138
1150;64139
1150;64144
1151;63815
1151;63820
1151;63821
1153;69849
1153;69936
1153;70095
1153;70098
1153;70099
1155;65918
1157;57753
1157;57761
1157;57775
1157;57879
1157;57885
1157;57907
1159;60224
1160;70391
1160;70393
1160;70394
1160;70544
1160;70545
1160;70591
1160;70595
1160;70599
1163;62811
1163;62812
1163;62913
1165;58181
1166;58033
1166;58044
1167;59487
1167;59496
1173;70050
1173;70126
1173;70127
1173;70210
1173;70260
1174;67703
1177;65178
1177;65179
1177;65182
1177;65208
1177;65209
1177;65212
1177;65374
1179;58896
1179;58900
1179;58901
1179;58902
1179;59394
1179;59444
1179;59445
1179;59456
1180;70620
1181;66711
1181;66722
1338;66418
1183;57969
1183;58041
1187;66928
1187;67201
1187;67205
1184;65231
1188;59678
1188;59757
1188;59758
1188;60345
1189;67865
1189;67866
1190;66333
1192;66210
1192;66211
1192;66212
1192;66345
1194;57809
1194;57865
1194;57866
1194;57892
1196;62472
1196;62473
1196;62475
1196;62526
1198;62314
1198;62322
1198;62327
1199;64827
1199;64829
1199;64907
1199;64910
1001;60676
1002;65152
1049;61546
1049;61573
1049;61641
1049;61672
1049;61674
1049;61859
1049;61895
1049;61960
1066;66093
1066;66095
1066;66097
1066;66115
1066;66122
1202;63854
1202;63855
1202;63944
1202;64004
1202;64008
1202;64010
1202;64011
1203;60274
1203;60278
1203;60279
1204;66940
1204;66942
1204;66948
1204;67386
1204;67444
1209;68455
1209;68470
1209;68474
1210;68995
1210;69032
1210;69063
1211;62918
1274;66810
1274;66815
1274;66817
1274;66819
1212;62754
1213;63597
1214;65650
1214;65657
1214;65658
1214;65661
1224;63064
1224;63085
1224;63106
1224;63256
1224;63261
1227;67435
1228;66024
1228;66025
1228;66027
1228;66141
1228;66143
1231;60166
1231;60167
1232;63453
1233;66086
1235;62082
1235;62084
1235;62085
1235;62086
1236;62088
1236;62089
1237;66523
1237;66527
1237;66744
1237;66745
1238;58658
1238;58659
1240;65797
1240;66031
1241;63933
1241;64037
1243;57736
1243;57741
1243;57812
1244;62935
1244;62945
1244;62948
1244;62968
1244;62991
1244;62994
1244;62997
1246;61790
1246;61795
1246;61802
1247;69646
1247;69648
1247;69653
1247;69658
1247;69994
1247;69995
1248;60287
1248;60288
1248;60289
1248;60333
1248;60334
1248;60336
1248;60600
1248;60601
1249;60454
1249;60455
1249;60456
1249;60861
1249;60869
1249;60898
1249;60899
1249;60900
1249;60911
1249;60974
1249;61000
1249;61015
1249;61017
1250;58575
1252;58854
1252;58923
1252;58924
1252;58937
1254;63438
1254;63470
1255;65651
1255;65652
1255;65653
1255;65654
1257;67795
1257;67796
1257;67797
1258;58099
1258;58100
1261;60846
1262;61747
1262;61755
1262;61938
1262;61979
1262;61980
1262;61981
1263;57814
1263;57815
1263;57818
1263;57859
1263;57881
1264;62431
1265;66337
1265;66338
1265;66354
1265;66357
1265;66361
1266;62433
1266;62434
1266;62435
1266;62452
1266;62478
1268;66827
1268;66831
1268;66832
1268;66840
1269;66579
1269;66581
1269;66629
1269;66630
1269;66693
1272;61385
1272;61386
1272;61457
1272;61462
1275;60641
1275;60644
1275;60683
1275;60782
1276;61804
1276;61805
1277;65620
1267;65991
1267;66007
1267;66008
1267;66081
1279;65667
1280;66109
1281;70355
1281;70357
1281;70358
1281;70568
1282;66116
1283;66626
1283;66634
1283;66804
1283;66805
1283;66806
1283;66820
1283;66856
1283;66857
1283;66858
1283;66866
1283;66867
1283;66881
1283;66906
1283;66907
1283;66916
1283;66923
1283;66931
1285;58681
1286;67439
1286;67440
1286;67442
1286;67523
1288;68868
1288;68882
1288;68883
1288;69095
1289;62981
1289;62982
1289;62983
1289;63016
1290;62736
1290;62806
1290;62807
1290;62809
1294;67093
1294;67115
1295;59231
1295;59234
1295;59343
1296;63514
1185;66102
1185;66146
1185;66608
1185;66609
1185;66694
1185;66695
1185;66696
1185;66759
1185;66796
1301;62464
1301;62633
1301;62636
1301;62637
1303;64795
1303;64796
1303;64797
1303;64812
1304;64018
1304;64020
1304;64024
1304;64025
1305;60800
1313;70047
1313;70057
1313;70058
1313;70092
1313;70269
1313;70312
1313;70345
1313;70346
1314;63644
1317;63948
1317;63949
1317;63953
1318;59413
1318;59604
1318;59606
1320;60301
1320;60302
1320;60307
1320;60316
1321;64001
1321;64002
1321;64070
1321;64082
1322;58386
1322;58393
1322;58590
1322;58592
1322;58699
1322;58752
1322;58753
1323;60668
1329;66342
1329;66512
1331;65549
1331;65559
1334;60664
1333;60754
1333;60762
1333;60803
1333;60804
1333;60859
1333;60860
1335;62123
1336;62667
1339;57656
1339;57657
1339;57659
1343;60881
1343;60883
1343;60884
1343;60885
1345;63831
1345;63832
1345;63833
1345;63861
1344;62967
1344;63001
1344;63028
1344;63032
1346;61939
1347;57853
1347;58246
1347;58271
1348;58378
1348;58381
1348;58382
1348;58695
1348;59213
1348;59419
1348;59420
1348;59427
1350;63625
1350;63626
1350;63697
1351;59175
1351;59248
1351;59423
1351;60151
1354;69726
1354;69755
1354;69756
1354;69757
1354;69775
1354;69881
1354;70040
1355;61511
1356;61787
1357;67489
1357;67546
1357;67547
1357;67621
1357;67624
1360;69205
1360;69206
1360;69207
1361;63129
1361;63130
1362;59807
1362;59877
1362;59879
1362;59880
1363;64305
1367;62263
1367;62264
1368;61030
1368;61031
1371;61130
1371;61132
1371;61134
1373;66191
1373;66193
1373;66375
1373;66376
1373;66386
1373;66522
1373;66524
1374;63928
1374;63929
1376;60947
1376;60949
1376;60950
1376;60987
1376;61105
1376;61119
1376;61120
1378;62950
1378;62951
1378;62953
1379;63461
1379;63540
1379;63545
1380;62933
1381;62592
1383;62514
1383;62520
1383;62522
1384;65222
1384;65224
1384;65225
1384;65372
1385;62724
1385;62725
1385;62726
1388;62114
1388;62137
1388;62138
1389;59544
1389;59545
1389;59547
1389;59548
1389;59934
1389;60305
1389;60313
1389;60315
1390;63631
1390;63633
1390;63634
1342;61837
1353;58252
1353;58257
1353;58407
1353;58410
1366;63573
1392;66452
1393;61128
1398;59741
1398;59742
1398;59747
1398;59802
1401;69695
1402;61188
1405;62755
1405;62758
1405;62759
1405;62760
1408;65159
1410;65979
1410;66003
1411;65059
1415;67387
1415;67388
1416;65875
1416;65941
1419;69258
1419;69259
1419;69484
1419;69491
1421;64876
1421;64877
1421;64878
1421;64881
1421;65106
1422;63620
1422;63621
1422;63776
1424;60866
1424;60986
1424;60988
1424;60989
1427;57723
1427;57979
1427;58030
1427;58078
1426;63954
1426;63955
1426;63957
1428;59353
1036;66800
1036;67044
1036;67046
1036;67047
1033;67871
1033;67898
1033;67899
1033;67954
1033;67955
1033;67956
1033;67961
1033;68028
1033;68034
1033;68056
1033;68097
1033;68099
1033;68100
1033;68190
1033;68191
1033;68301
1033;68302
1033;68303
1429;62249
1430;63718
1430;63721
1430;63728
1431;63940
1433;62361
1435;70527
1435;70529
1436;70353
1436;70354
1436;70356
1441;65957
1441;65958
1441;65959
1443;61628
1443;61660
1443;61662
1443;61663
1444;65248
1444;65250
1444;65257
1444;65390
1445;63614
1445;63615
1445;63618
1446;59317
1446;59320
1446;59321
1446;59328
1446;59378
1446;59425
1446;59426
1446;59771
1450;63211
1450;63220
1450;63221
1451;63008
1451;63010
1451;63034
1451;63432
1451;63433
1451;63434
1451;63437
1451;63536
1452;66868
1457;61227
1457;61228
2001;46960
2003;48885
2003;48886
2003;48887
2003;48888
2011;43123
2011;47133
2011;47508
2011;47522
2011;47527
2013;51894
2014;48090
2014;48131
2014;48132
2014;48137
2015;47356
2016;48728
2020;54182
2028;50627
2028;50629
2028;50631
2028;50633
2029;46972
2029;46973
2029;46974
2029;46978
2031;53957
2031;54053
2031;54054
2033;51013
2033;51014
2033;51015
2033;51016
2034;46462
2035;50386
2035;50387
2035;50389
2037;50170
2037;50248
2037;50249
2037;50250
2037;50251
2043;48052
2044;52825
2049;48434
2054;50286
2054;50289
2054;50290
2057;48248
2057;48249
2057;48250
2059;48493
2064;48468
2064;48469
2064;48533
2064;48536
2064;48540
2064;48541
2067;50653
2067;50654
2070;49474
2073;51895
2073;51897
2073;51900
2083;49563
2083;49564
2083;49575
2084;47517
2085;48896
2090;48435
2093;46906
2093;46908
2093;46909
2093;46912
2094;49136
2095;49178
2095;49181
2095;49273
2095;49274
2095;49275
2095;49276
2097;52168
2099;48402
2103;50576
2103;50577
2110;49760
2110;49787
2110;49789
2110;49790
2115;50208
2116;52277
2124;48837
2124;48839
2124;48843
2124;48979
2126;53851
2128;50414
2128;50417
2128;50418
2130;53399
2131;48710
2131;48788
2131;48789
2131;48791
2133;51863
2133;51871
2135;51258
2135;51260
2135;51344
2135;51354
2136;51778
2150;50473
2150;50475
2150;50486
2157;50399
2158;50458
2158;50459
2159;47870
2163;47997
2163;47998
2163;47999
2163;48000
2168;48679
2168;48680
2168;48688
2168;48753
2168;48786
2168;48787
2168;48818
2168;48821
2168;48822
2168;48823
2168;48824
2168;48825
2168;48833
2168;48884
2172;47766
2172;47768
2172;47770
2172;47923
2173;47367
2173;47370
2173;47372
2173;47373
2173;47424
2173;47471
2173;47563
2173;47566
2173;47567
2173;47669
2174;49584
2174;49585
2177;50535
2179;50160
2184;49951
2184;50214
2184;50217
2184;50219
2186;48638
2186;48644
2186;48645
2186;48646
2187;48989
2187;48990
2187;48991
2187;48992
2187;49032
2189;51348
2192;47743
2193;50119
2203;49116
2210;49280
2210;49281
2210;49282
2211;52263
2211;52264
2211;52265
2215;51165
2215;51166
2215;51168
2216;47407
2217;48308
2218;50962
2218;50963
2218;50964
2218;50965
2220;50338
2222;49305
2223;49764
2224;50004
2224;50009
2226;48340
2226;48342
2226;48347
2226;48348
2227;49946
2227;50029
2229;51053
2230;49473
2231;49721
2235;50952
2235;50953
2236;48327
2236;48328
2237;50258
2238;49446
2238;49451
2238;49452
2238;49453
2239;49562
2245;48436
2245;48437
2245;48441
2257;47801
2260;48845
2260;48846
2260;48850
2458;49900
2264;52685
2264;52755
2268;48076
2274;51632
2274;51634
2274;51706
2274;51707
2277;47707
2279;48584
2280;49018
2280;49019
2280;49020
2280;49161
2280;49337
2280;49343
2280;49344
2280;49345
2280;49346
2280;49404
2286;50754
2287;48041
2287;48046
2287;48047
2287;48134
2289;49061
2290;48280
2290;48388
2290;48389
2290;48390
2290;48447
2290;48490
2290;48690
2290;48692
2290;48693
2290;48694
2295;51950
2295;51951
2295;51952
2296;47000
2296;47004
2298;50438
2298;50439
2298;50440
2299;52864
2299;52869
2299;52871
2302;46986
2309;50904
2309;50905
2309;50906
2309;50910
2313;50400
2313;50405
2313;50406
2315;47124
2315;47135
2315;47170
2315;47309
2315;47332
2316;46777
2316;46779
2316;46780
2316;46784
2317;46730
2318;48120
2318;48130
2318;48139
2319;48779
2319;48780
2323;48696
2323;48700
2323;48701
2326;47292
2326;47294
2328;49434
2328;49435
2330;47614
2332;49778
2332;49782
2332;49783
2334;49013
2334;49014
2334;49056
2334;49059
2336;47928
2336;47929
2336;47930
2337;51913
2337;51914
2337;51915
2338;50634
2338;50637
2338;50638
2338;50640
2340;48091
2340;48092
2340;48093
2340;48144
2340;48169
2340;48196
2340;48198
2346;51076
2346;51079
2346;51080
2346;51082
2349;51395
2351;50382
2351;50384
2351;50464
2354;53879
2355;47818
2355;47819
2355;47830
2355;47831
2356;48799
2358;49856
2358;49860
2358;49861
2358;49870
2361;50079
2361;50080
2361;50225
2361;50302
2361;50308
2361;50334
2361;50335
2362;46305
2364;51349
2370;47226
2370;47360
2372;48654
2381;53250
2381;53304
2381;53327
2381;53330
2381;53331
2381;53332
2383;48748
2383;48750
2387;48543
2387;48573
2389;49705
2389;49707
2389;49708
2389;49709
2393;49736
2395;48566
2395;48568
2395;48569
2397;47700
2397;47710
2399;52030
2399;52031
2399;52032
2141;52011
2141;52014
2141;52043
2141;52044
2241;48722
2304;48599
2304;48600
2304;48602
2304;48606
2304;48723
2304;48724
2378;52957
2548;50508
2803;51511
2400;49064
2401;51366
2405;52632
2405;52634
2405;52635
2408;50088
2408;50090
2408;50091
2408;50146
2408;50194
2408;50195
2408;50196
2408;50197
2408;50211
2408;50236
2408;50237
2408;50255
2408;50257
2408;50304
2408;50305
2408;50306
2408;50307
2408;50317
2408;50318
2408;50326
2408;50329
2408;50348
2408;50349
2408;50356
2408;50358
2412;48997
2415;46903
2164;49739
2164;49743
2379;50325
2558;51062
2558;51063
2558;51064
2558;51065
2558;51323
2558;51328
2558;51329
2558;51331
2416;50946
2416;50947
2417;47165
2417;47166
2418;51551
2439;50345
2439;50647
2419;51004
2420;48186
2420;48189
2420;48191
2420;48452
2424;48496
2424;48497
2429;50280
2435;54265
2438;47430
2440;52972
2443;48140
2443;48141
2443;48142
2450;49938
2450;49939
2453;50756
2465;47608
2465;47610
2465;47612
2465;47647
2465;47662
2465;47665
2468;51000
2468;51001
2468;51002
2470;53752
2474;47948
2476;49880
2477;48038
2484;49462
2490;49975
2490;49976
2490;49977
2492;49523
2492;49525
2492;49527
2495;52734
2495;52736
2495;52737
2495;52742
2497;49945
2497;49947
2498;51191
2498;51192
2498;51193
2499;49636
2499;49637
2500;48578
2500;48630
2504;47894
2504;47895
2514;46191
2514;46192
2514;46196
2521;47169
2521;47281
2521;47282
2521;47346
2521;47347
2525;48460
2525;48461
2525;48462
2527;47081
2532;48637
2536;49082
2539;47784
2539;47817
2540;49311
2540;49312
2541;52611
2541;52612
2543;48048
2543;48050
2543;48051
2543;48053
2549;48475
2549;48479
2549;48480
2550;50583
2550;50588
2550;50589
2550;50591
2550;50608
2555;48585
2562;47362
2566;47264
2574;52738
2574;52745
2574;52746
2575;49510
2577;49891
2583;50446
2585;48539
2585;48542
2585;48544
2591;50294
2593;48095
2596;48170
2598;47695
2600;51050
2602;49206
2602;49212
2602;49213
2602;49215
2618;48847
2618;48858
2620;49590
2620;49591
2620;49594
2622;47866
2624;50825
2624;50826
2624;50827
2624;50828
2625;49962
2626;52456
2642;54096
2645;50001
2645;50002
2648;49207
2648;49209
2651;48903
2655;50081
2655;50173
2655;50187
2655;50188
2655;50189
2657;51046
2657;51047
2666;53573
2666;53576
2668;50674
2670;51243
2673;46692
2676;51553
2676;51557
2676;51559
2676;51560
2680;48746
2680;48747
2680;48829
2680;48830
2681;51370
2681;51372
2681;51374
2681;51377
2684;53572
2684;53574
2684;53575
2684;53637
2684;53639
2685;49130
2691;47889
2691;47892
2691;47893
2691;47933
2691;47966
2691;47970
2691;47971
2691;47972
2691;48006
2691;48007
2691;48011
2691;48014
2691;48040
2691;48069
2691;48084
2691;48087
2691;48115
2691;48116
2691;48118
2691;48119
2691;48163
2691;48171
2691;48173
2691;48174
2691;48192
2691;48210
2691;48211
2691;48212
2691;48222
2691;48228
2691;48229
2691;48247
2691;48252
2691;48267
2691;48274
2691;48366
2691;48367
2691;48368
2691;48372
2694;46988
2698;49365
2703;49376
2704;47415
2706;48685
2707;48752
2708;48421
2709;48667
2710;47275
2713;49751
2713;49752
2713;49753
2714;49236
2717;49115
2719;47737
2720;51806
2720;51811
2720;51812
2720;51956
2720;52315
2721;48775
2721;48776
2721;48777
2721;49191
2722;48279
2722;48285
2722;48286
2722;48363
2722;48364
2722;48422
2722;48423
2722;48426
2722;48473
2726;45964
2726;45965
2728;51945
2737;51745
2738;47992
2738;48108
2738;48109
2738;48111
2738;48112
2738;48135
2738;48193
2738;48215
2738;48294
2738;48416
2739;48691
2741;49298
2741;49299
2741;49301
2744;48035
2746;48620
2748;50261
2748;50262
2748;50263
2752;46758
2755;49926
2755;49929
2755;49930
2756;48362
2756;48486
2756;48488
2757;50030
2053;50212
2761;52416
2766;49357
2766;49359
2769;49522
2770;48201
2770;48203
2775;48627
2775;48628
2776;47472
2778;50430
2781;48891
2785;46543
2785;46544
2785;46546
2788;49153
2788;49154
2789;51965
2789;51966
2789;51970
2789;51972
2792;47490
2798;48964
2800;49306
2805;48586
2805;48589
2805;48621
2805;48625
2805;48698
2808;47211
2809;50559
2809;50600
2809;50667
2809;50668
2809;50670
2810;45387
2810;45742
2810;45764
2810;45830
2810;45838
2810;45918
2810;46012
2810;46014
2810;46016
2819;52705
2819;52709
2819;52713
2819;52716
2820;47663
2822;45844
2827;50800
2827;50801
2827;50802
2827;50846
2828;49010
2828;49011
2828;49016
2830;50065
2830;50066
2830;50067
2830;50068
2833;52574
2834;49045
2834;49046
2834;49050
2834;49052
3001;49137
3006;50715
3006;50793
3006;50815
3006;50818
3006;51070
3006;51073
3006;51074
3008;50015
3013;48255
3013;48256
3013;48352
3013;48353
3013;48354
3013;48380
3019;50401
3019;50507
3021;46748
3022;45919
3022;45921
3022;45922
3023;48938
3023;48980
3023;48993
3023;48999
3024;50711
3025;48657
3025;48702
3026;48030
3026;48037
3027;42640
3027;42641
3027;42660
3029;49091
3029;49158
3029;49159
3029;49160
3030;47912
3030;48067
3033;49655
3036;45175
3036;45178
3036;45379
3036;45382
3036;45385
3038;47723
3039;47451
3040;48194
3040;48195
3040;48293
3043;47954
3043;47961
3043;48055
3043;48056
3044;48772
3044;48773
3044;48774
3044;48873
3045;49772
3045;49821
3046;44016
3046;44021
3046;44022
3046;44029
3046;44170
3046;44174
3046;44175
3048;41796
