-4.497314119;48.40980336;52703
-4.497248779;48.40991595;52706
-4.495767331;48.2767312;51339
-4.495692001;48.60659547;55629
-4.495646989;48.60666157;55632
-4.495583979;48.60660229;55631
-4.49555247;48.60666753;55638
-4.495195065;48.50746377;53889
-4.494773418;48.24735693;51043
-4.494770231;48.24723964;51042
-4.494751703;48.24739447;51046
-4.494223731;48.39369602;52488
-4.493742161;48.39374463;52489
-4.492778576;48.38472318;52378
-4.492777477;48.40361122;52634
-4.492772887;48.24499859;51025
-4.492700614;48.4036432;52638
-4.492374194;48.43335992;53024
-4.490719313;48.39072798;52448
-4.490558342;48.4163858;52796
-4.490491725;48.41629965;52794
-4.489995795;48.42555793;52906
-4.489722726;48.3963852;52535
-4.489700946;48.39642273;52538
-4.489442984;48.42444523;52888
-4.488890562;48.3902745;52439
-4.488199032;48.39721374;52547
-4.487368895;48.39140115;52460
-4.486666942;48.38277885;52345
-4.485000211;48.27138667;51277
-4.484236792;48.41708425;52807
-4.483885704;48.41709743;52809
-4.483752705;48.39182897;52465
-4.483728366;48.39184859;52466
-4.48345077;48.39779457;52564
-4.483334144;48.3886111;52425
-4.483304694;48.38859489;52424
-4.483106254;48.39766274;52563
-4.483059497;48.39305673;52481
-4.482778426;48.38832998;52420
-4.482777929;48.39916562;52578
-4.482702857;48.38837092;52423
-4.481390936;48.39638862;52536
-4.481314222;48.01797414;48284
-4.481269693;48.01804025;48286
-4.481234051;48.39633529;52534
-4.481106775;48.03277599;48472
-4.480933804;48.03269662;48468
-4.480912168;48.03273416;48470
-4.480835835;48.03276614;48471
-4.480555928;48.41583506;52785
-4.480440289;48.40113905;52600
-4.480320645;48.39297704;52479
-4.480293111;48.24525803;51028
-4.480268839;48.24527765;51029
-4.480260525;48.24531433;51030
-4.479648813;48.41195229;52730
-4.478884276;48.00833017;48145
-4.478235885;48.39044298;52443
-4.478059541;48.40832954;52685
-4.477793294;48.45698286;53318
-4.477704158;48.45702464;53320
-4.47750009;48.45749841;53321
-4.477227915;48.39888417;52574
-4.475315756;48.39537218;52513
-4.475274052;48.39555556;52517
-4.474983185;48.41369322;52742
-4.473613465;48.44749627;53194
-4.472713854;48.39796765;52565
-4.472560272;48.41383731;52743
-4.472294785;48.39045721;52444
-4.472226864;48.39055188;52445
-4.471926609;48.39434836;52497
-4.471822164;48.39447245;52501
-4.471611398;48.38556615;52385
-4.471394295;48.3856612;52386
-4.468333987;48.4036124;52635
-4.468333191;48.40389259;52640
-4.468257694;48.40374373;52639
-4.466738055;48.53084793;54231
-4.464949889;48.40310315;52626
-4.464946063;48.40307628;52625
-4.463552291;48.41502066;52766
-4.463331924;48.41499842;52763
-4.462855697;48.42890899;52963
-4.462598669;48.3963112;52533
-4.462452863;48.40749005;52670
-4.462361248;48.4075139;52673
-4.462353905;48.39649836;52539
-4.461158277;48.39553457;52515
-4.46110703;48.39555588;52518
-4.461048567;48.40687379;52664
-4.459171988;48.41972505;52836
-4.459144673;48.42115458;52845
-4.458750072;48.42191144;52853
-4.458329248;48.42944749;52974
-4.458297942;48.42932295;52970
-4.457497689;48.42999693;52985
-4.456393925;48.40582995;52651
-4.454726943;48.28139296;51398
-4.453990835;48.42491343;52895
-4.451983015;48.45700219;53319
-4.45166185;48.45694108;53317
-4.450363565;48.45688726;53316
-4.448947391;48.40070553;52596
-4.448053298;48.4013854;52603
-4.447781832;48.39250125;52476
-4.44772113;48.39236049;52473
-4.447218811;48.39197644;52469
-4.44606551;48.40048041;52593
-4.446030976;48.40042837;52592
-4.444722322;48.53111224;54236
-4.444662744;48.53098045;54235
-4.444603707;48.53094801;54233
-4.442500017;48.42861;52955
-4.438330762;48.49861388;53778
-4.435883698;48.40514252;52649
-4.435836466;48.4050009;52648
-4.43527881;48.38805607;52417
-4.434224636;47.98924859;47867
-4.434202985;47.98928612;47868
-4.433981881;47.9892459;47866
-4.429954118;48.35459334;52073
-4.428854194;48.42554593;52903
-4.427778494;47.98611368;47830
-4.427225714;48.35639155;52094
-4.427135694;48.35623455;52089
-4.424716873;48.42221825;52863
-4.422776651;48.50417067;53851
-4.422694515;48.50416678;53850
-4.422670101;48.50418638;53852
-4.421942149;48.39888864;52575
-4.421395189;48.43777936;53086
-4.421287453;48.44267471;53134
-4.420552094;48.05777932;48784
-4.415835851;48.43860684;53090
-4.415280923;48.41194853;52729
-4.414685329;48.41224792;52731
-4.41466349;48.41228544;52733
-4.408613217;48.63305826;56135
-4.407140984;48.40102773;52598
-4.4066693;48.39749696;52558
-4.401583631;48.43433062;53048
-4.401504943;48.43425422;53046
-4.401397263;48.43426096;53047
-4.40138461;48.43417139;53045
-4.392782859;48.56999725;54938
-4.387669829;48.40999889;52709
-4.387493665;48.41000086;52710
-4.387359524;48.40981949;52704
-4.386436581;48.42156973;52847
-4.386395378;48.42166267;52848
-4.386373514;48.42170017;52850
-4.378659438;48.38253159;52341
-4.378264827;47.99320707;47923
-4.37823688;47.99319979;47922
-4.377931327;48.5311499;54238
-4.377909411;48.53118741;54239
-4.374720277;48.37583768;52278
-4.369999562;48.53500432;54307
-4.369835844;48.65304196;56513
-4.369442594;48.65305731;56514
-4.369376675;48.65316981;56516
-4.365629295;48.38527801;52381
-4.365560797;48.38527324;52379
-4.365538933;48.38531075;52383
-4.360828072;47.80555224;45762
-4.359727183;48.45805759;53327
-4.359224505;48.53616155;54323
-4.359106906;48.53619595;54324
-4.359097201;48.53622366;54325
-4.358933007;47.96886985;47608
-4.35813435;48.37072704;52235
-4.358032197;48.37086894;52237
-4.357948641;48.37075668;52236
-4.356390407;47.82444359;45958
-4.353561324;48.0822738;49184
-4.353523708;48.08229423;49185
-4.353338644;48.08222448;49183
-4.351093403;47.80976259;45812
-4.351049769;47.80973821;45811
-4.346661779;48.22750065;50869
-4.346524653;48.2276809;50873
-4.346519295;48.22754568;50872
-4.346502841;48.22771841;50874
-4.345283104;47.81305658;45860
-4.343054354;47.96055591;47503
-4.340826726;48.08972177;49320
-4.340738101;48.08976346;49321
-4.33666667;48.03944265;48558
-4.335827139;48.0808337;49160
-4.335561244;48.57307027;54972
-4.335558729;48.57305236;54970
-4.335550263;48.57308902;54973
-4.335018101;47.99856752;48002
-4.334997619;47.99861399;48006
-4.334440984;48.41611299;52792
-4.330563788;48.46971538;53469
-4.330543118;48.46976183;53472
-4.330533085;48.46969017;53468
-4.327479757;48.09123253;49339
-4.32739827;48.09122857;49338
-4.326946067;48.0977818;49430
-4.326943577;48.09776388;49426
-4.326317088;48.57898971;55072
-4.326111783;48.57888494;55068
-4.324717852;48.08610875;49253
-4.323939479;48.43100333;53006
-4.323627075;48.43090521;53002
-4.323618623;48.43094188;53004
-4.318615386;48.56249878;54794
-4.315828192;48.65721913;56579
-4.309988674;48.39163227;52462
-4.309980219;48.39166893;52463
-4.308849015;48.38997698;52438
-4.308466401;47.81650317;45881
-4.308410711;47.81648857;45880
-4.308347891;47.81651962;45882
-4.308028082;47.96202167;47521
-4.307883243;47.96184994;47520
-4.307855322;47.96184264;47519
-4.307779751;48.38249854;52338
-4.305835661;47.8105574;45829
-4.303461706;48.53431556;54289
-4.30291917;48.53413216;54283
-4.302774564;48.53416817;54284
-4.302691299;48.53376675;54279
-4.298953479;48.08560616;49247
-4.298609241;48.08555524;49245
-4.298588693;48.0856017;49246
-4.295838173;47.89082889;46650
-4.293739518;47.91735112;47036
-4.293731127;47.91738779;47038
-4.293672865;47.91735527;47037
-4.292032085;48.60316191;55576
-4.291949551;48.60305857;55572
-4.291042209;48.60309623;55573
-4.291032456;48.60312393;55574
-4.287779457;48.32943988;51848
-4.287778696;47.85257475;46233
-4.287741639;48.32946028;51852
-4.287733178;48.32949695;51854
-4.283379848;47.79545433;45653
-4.283360397;47.79541035;45652
-4.28332688;47.79555705;45654
-4.282372509;47.84020349;46125
-4.282362891;47.8402312;46127
-4.279437714;47.8338876;46055
-4.278175175;47.98885877;47862
-4.278065917;47.98884747;47861
-4.277539368;47.98893437;47865
-4.276938102;47.80638555;45772
-4.275902905;48.4531747;53260
-4.275840327;48.45311531;53259
-4.27582766;48.37108864;52242
-4.275821668;48.37114322;52243
-4.270840246;48.55944722;54730
-4.270839924;47.80594257;45767
-4.2699935;47.91361252;46983
-4.269169809;48.42638522;52914
-4.26889041;47.89833464;46757
-4.268868679;47.89837214;46759
-4.265991897;48.46250172;53378
-4.26594672;48.46256773;53379
-4.265275491;48.44500077;53158
-4.26500244;48.46555282;53417
-4.262541828;48.45927131;53344
-4.262412111;48.4593154;53346
-4.262228128;48.45916407;53343
-4.259733398;48.4832037;53609
-4.259723842;48.48333077;53610
-4.259701862;48.48336825;53611
-4.259631577;48.44552779;53165
-4.258605156;48.06722115;48915
-4.257383407;48.48830747;53668
-4.253927089;48.04309242;48604
-4.253352831;48.0426399;48597
-4.253332641;47.80555711;45764
-4.248404082;48.40825312;52683
-4.24722745;47.99555563;47948
-4.246948153;48.36444261;52186
-4.246945821;48.36305138;52177
-4.242604156;47.86071253;46318
-4.242500226;47.86083646;46321
-4.235749529;48.44418061;53157
-4.235690719;48.44414807;53155
-4.235565197;48.43114642;53008
-4.235557306;48.44416526;53156
-4.234707641;48.43142471;53010
-4.230554694;48.02111062;48326
-4.227775114;48.18528221;50473
-4.226365196;48.32948274;51853
-4.226343257;48.32952022;51855
-4.22629368;48.32896309;51840
-4.226208376;47.80478791;45753
-4.226118789;47.80472115;45751
-4.226105485;47.80472197;45752
-4.226089866;47.80480428;45754
-4.224723472;47.87721808;46479
-4.224700496;47.87724661;46482
-4.224654544;47.87730367;46483
-4.224521697;47.87761011;46493
-4.223609769;48.24750391;51050
-4.22222646;47.8633368;46355
-4.219445813;48.62027985;55903
-4.219371657;48.03124235;48441
-4.219359407;48.03115273;48438
-4.219299558;48.62020744;55900
-4.218616061;48.13000215;49934
-4.218562407;48.12990604;49932
-4.21855393;48.12994271;49933
-4.216393218;48.51638575;54004
-4.21306035;48.31666269;51766
-4.206940295;48.04805496;48667
-4.206926839;48.04795639;48662
-4.206905003;48.04799387;48663
-4.20680838;48.35500808;52079
-4.201949878;48.58055927;55108
-4.197484581;47.8336459;46053
-4.197379237;47.83356201;46051
-4.19691555;48.61991296;55889
-4.196890998;48.61993252;55890
-4.196116224;48.30727972;51667
-4.196108737;48.0127813;48218
-4.193019264;47.98395423;47799
-4.192911254;47.98395182;47798
-4.192902782;47.98398848;47800
-4.192781359;47.98388749;47795
-4.191386978;47.8105596;45831
-4.190830024;48.09026542;49326
-4.190822755;48.09031105;49330
-4.190777742;48.09027766;49328
-4.187264045;48.6616304;56658
-4.187239578;48.66184865;56662
-4.187224876;48.66193986;56663
-4.18720631;48.66170615;56661
-4.183922257;47.94563598;47351
-4.183871333;47.94565717;47353
-4.183532981;47.94564176;47352
-4.180554287;48.50194132;53821
-4.179161714;48.06666291;48905
-4.173104854;48.54487468;54505
-4.171951108;47.82666526;45976
-4.171666828;47.82694477;45981
-4.171626899;47.82694722;45982
-4.171563987;47.82697819;45985
-4.166550653;47.88242991;46562
-4.166383697;47.95944218;47496
-4.166171483;47.88210972;46554
-4.166106091;47.88222217;46558
-4.166097618;47.88225883;46559
-4.163228879;48.21963821;50796
-4.163205721;48.21966673;50797
-4.157822504;48.43890083;53091
-4.157130359;48.65774042;56587
-4.156925088;48.65753601;56584
-4.153611814;48.44972445;53219
-4.153338463;48.27388688;51319
-4.15332504;48.27388769;51320
-4.153316494;48.27392435;51321
-4.153284761;48.27398952;51324
-4.152218713;48.63583573;56199
-4.151526401;48.22017736;50805
-4.147780512;47.94333645;47328
-4.147777692;48.18610838;50480
-4.147771942;48.48972355;53687
-4.14704659;48.48968602;53685
-4.14502783;47.96667344;47592
-4.145005983;47.96671091;47594
-4.144574091;47.96670108;47593
-4.136955789;48.11911906;49800
-4.136947257;48.11915572;49801
-4.136663132;47.97199008;47654
-4.133612769;47.97222086;47658
-4.133516305;47.87654053;46474
-4.133494405;47.99658019;47964
-4.133450718;47.99655574;47961
-4.133371857;47.99647018;47960
-4.133334708;47.87638893;46469
-4.133330494;47.99666245;47965
-4.133049714;48.02750091;48399
-4.132767323;48.50197306;53824
-4.132766718;48.02750003;48398
-4.129141773;48.58301315;55163
-4.12913316;48.5830498;55164
-4.129111942;47.98425044;47812
-4.129090077;47.98428791;47813
-4.128456091;47.90651565;46863
-4.12833572;47.90721878;46870
-4.126988841;48.39656193;52540
-4.126161893;47.98592967;47827
-4.125553753;47.98611119;47829
-4.125545211;48.19943576;50624
-4.124153252;48.20003493;50627
-4.123601571;48.19955332;50625
-4.121114594;48.6047201;55604
-4.118055285;48.60055922;55525
-4.118033155;48.60059667;55526
-4.11722239;48.27721872;51345
-4.116383873;47.9902822;47887
-4.114046727;47.9940202;47931
-4.110555696;48.00749626;48132
-4.110267109;48.25531487;51111
-4.110150066;48.25524966;51109
-4.109996995;47.99583791;47951
-4.109870096;47.98338527;47789
-4.109720152;47.87778046;46503
-4.109706843;47.9958826;47954
-4.109705638;47.99587364;47952
-4.109572483;47.877681;46494
-4.109545836;47.87768262;46495
-4.109510677;47.8777209;46498
-4.108606559;48.02083345;48325
-4.105003419;47.99083646;47897
-4.104476498;48.67031865;56810
-4.104444567;48.67028443;56808
-4.104443346;48.67027547;56807
-4.104421176;48.67031292;56809
-4.104187211;47.99257557;47913
-4.103665263;47.99259814;47914
-4.103650602;47.99268938;47916
-4.10364981;48.3333144;51878
-4.103614691;48.44971828;53217
-4.10312185;47.9818424;47757
-4.103057718;47.98166557;47754
-4.1029449;47.98162722;47751
-4.102774479;48.49139111;53702
-4.099999685;48.22916534;50893
-4.099725373;47.99583647;47950
-4.099567136;48.00818866;48144
-4.099511302;48.00817397;48143
-4.094946611;47.98661105;47838
-4.094723322;47.96749601;47598
-4.094695467;47.98654492;47837
-4.094444992;48.00694431;48121
-4.094161643;47.97444232;47680
-4.093966233;47.97449028;47682
-4.093605017;48.20139062;50636
-4.092184152;47.99451256;47936
-4.091950735;47.9880572;47855
-4.091856198;47.98795448;47851
-4.08888336;48.01416541;48234
-4.088147289;47.98789854;47850
-4.088089341;47.98766712;47846
-4.088056954;48.6208322;55915
-4.088050356;47.9877779;47847
-4.087158553;47.90040148;46784
-4.084261897;48.3993822;52581
-4.084238616;48.39941069;52582
-4.084161041;48.16083451;50214
-4.083893743;48.39936812;52580
-4.083889971;48.39944061;52585
-4.082773916;47.87555556;46457
-4.082500947;47.89360807;46698
-4.082386611;47.92510521;47129
-4.082224327;47.92499755;47127
-4.082168074;48.5176619;54028
-4.082145952;48.51769935;54029
-4.081933963;47.92543979;47131
-4.080832942;47.99750221;47985
-4.08027122;48.2563879;51115
-4.079444074;48.5030571;53833
-4.078722257;47.99732237;47982
-4.078715054;47.99726859;47981
-4.07870035;47.99735983;47984
-4.078612121;48.55749731;54701
-4.078608705;48.25388595;51095
-4.078579485;48.5146518;53986
-4.077758207;48.00620808;48112
-4.077751447;48.03923233;48554
-4.077731925;48.03928771;48556
-4.077503391;48.00611503;48111
-4.077011272;47.97489117;47684
-4.076988174;47.97491967;47686
-4.076945577;47.97500356;47691
-4.076944531;47.9748952;47685
-4.07640508;48.65587238;56553
-4.076396418;48.65590902;56554
-4.073050644;48.09889312;49453
-4.072781249;47.9825012;47767
-4.072613621;47.98185172;47758
-4.072487475;47.98181415;47756
-4.0694489;47.99471911;47938
-4.069446023;48.50722162;53884
-4.069162907;48.52444442;54115
-4.069160709;48.04027384;48571
-4.068895116;48.0400007;48562
-4.068770677;48.20907176;50712
-4.06876088;48.20909945;50713
-4.063173734;48.42469747;52889
-4.062623464;48.49272555;53712
-4.062585441;48.49274588;53713
-4.062494706;48.49277839;53714
-4.061948017;48.65833063;56592
-4.061658105;48.42503181;52896
-4.060536556;48.56026335;54746
-4.060468044;48.56015905;54745
-4.059996004;48.21277783;50747
-4.058688233;47.98318748;47780
-4.05861688;47.98305625;47778
-4.05855085;47.9113908;46940
-4.058365576;47.91131161;46937
-4.058336111;48.51444096;53982
-4.058335138;47.91138573;46938
-4.058296335;47.9113971;46941
-4.052227536;47.865834;46382
-4.052219502;48.51666558;54009
-4.049446831;48.57771215;55042
-4.049441857;47.98388809;47797
-4.049441789;48.57777567;55046
-4.049419619;48.57781311;55049
-4.049260008;48.57784065;55050
-4.049164708;48.00583297;48102
-4.049010407;48.00588741;48104
-4.049001832;48.00592407;48106
-4.048943624;48.00589142;48105
-4.046669851;47.99833011;47997
-4.039991434;48.15305012;50158
-4.037494781;48.09027588;49327
-4.0349963;48.61666246;55836
-4.034719362;48.69417039;57285
-4.034162065;48.02916665;48421
-4.032221043;47.98291594;47777
-4.031805254;47.98322998;47781
-4.031399;47.98260381;47772
-4.028650983;48.50303679;53832
-4.028314201;48.1532602;50160
-4.028305588;48.15329685;50161
-4.028303283;48.50338255;53841
-4.024941194;48.09868784;49446
-4.024919208;48.09872529;49448
-4.024535232;47.89052182;46644
-4.024452955;47.8900027;46633
-4.024442035;48.09888932;49450
-4.024022142;47.89029961;46641
-4.022954946;48.45927245;53345
-4.020556555;47.94138502;47298
-4.020441504;47.94132866;47296
-4.020331881;47.94151593;47303
-4.020309026;47.94144502;47300
-4.019166469;47.9802736;47730
-4.01853429;48.01008109;48168
-4.018488527;48.00993927;48164
-4.018473978;48.00993111;48163
-4.017220097;47.89249645;46677
-4.015889297;48.69604996;57323
-4.015842014;48.63234373;56117
-4.015789421;48.63225653;56113
-4.015755169;48.6960669;57325
-4.011660513;48.49916624;53789
-4.011623092;48.74638105;58381
-4.011503866;48.7463068;58379
-4.009719443;48.09638926;49405
-4.008417612;47.86374007;46362
-4.008396897;47.86378649;46363
-4.008333223;47.86360959;46358
-4.008190807;47.86344645;46357
-4.008056235;48.34638639;51992
-4.006395708;48.08750811;49292
-4.006372523;48.08753659;49293
-4.005557326;48.69194516;57240
-4.005416274;48.69180898;57237
-4.002772683;47.72305738;44853
-4.000335804;47.98419966;47810
-4.000269045;47.98420364;47811
-3.999780427;48.26897003;51255
-3.999161555;47.88444264;46577
-3.998863922;48.20424773;50665
-3.997512724;47.9719183;47651
-3.99739526;47.97184399;47648
-3.997243982;47.9717175;47646
-3.99128811;48.63313182;56139
-3.99128691;48.63312286;56137
-3.991265875;48.63316925;56140
-3.991105766;48.02471857;48356
-3.987522268;48.71278104;57728
-3.987501965;48.65889189;56605
-3.987493991;48.71277367;57726
-3.987482855;48.71279238;57729
-3.986944031;47.86055158;46317
-3.986810306;47.9108669;46933
-3.986735036;47.91090753;46934
-3.986603225;48.0274349;48397
-3.985835755;48.19222084;50550
-3.983338366;47.93722076;47245
-3.981942754;48.66888964;56789
-3.981850128;48.66901247;56794
-3.981515027;48.66885154;56783
-3.981506296;48.66888818;56787
-3.98139136;48.16277369;50232
-3.979715803;48.11139074;49674
-3.978337154;48.62277693;55957
-3.975560293;48.52888648;54204
-3.974994708;48.0672245;48917
-3.970110129;48.72246134;57899
-3.969479818;48.72183007;57880
-3.96945753;48.7218675;57882
-3.96916802;48.72194765;57886
-3.967358095;48.29200747;51503
-3.967349417;48.29204411;51504
-3.963347166;48.45950534;53348
-3.963050562;48.29555852;51540
-3.956938185;47.91333137;46975
-3.956876601;47.91327178;46974
-3.956147641;48.2265323;50862
-3.956111756;48.22666991;50863
-3.956101897;48.22669759;50864
-3.952775731;48.22833005;50882
-3.946663237;47.96305203;47536
-3.945613169;47.96232825;47531
-3.94560453;47.9623649;47533
-3.945578235;47.96226708;47527
-3.941605396;48.26416998;51201
-3.941543419;48.2641104;51198
-3.936997077;48.52557691;54146
-3.936988339;48.52561354;54147
-3.93693955;48.52555318;54144
-3.928520712;47.92096906;47071
-3.928421056;47.92102916;47072
-3.928399074;47.92106659;47073
-3.926389817;47.87221887;46431
-3.923612635;48.4938854;53724
-3.923521314;48.06920524;48947
-3.920006522;47.87166584;46426
-3.919169891;48.07277421;49009
-3.917507551;47.88194114;46546
-3.917494223;47.88194192;46547
-3.917403992;47.88207374;46553
-3.917388323;47.88205659;46552
-3.914281691;48.38568874;52387
-3.913700554;48.65975734;56626
-3.913614652;48.65972622;56622
-3.913591162;48.65975468;56625
-3.911395661;47.9027286;46814
-3.911388178;47.90277421;46816
-3.91095078;48.13332782;49974
-3.910942089;48.13336446;49976
-3.910829087;48.13332593;49973
-3.909275214;47.98060026;47734
-3.909171484;48.64027342;56275
-3.909158554;47.9801193;47728
-3.90558396;47.89566335;46721
-3.905532279;47.89557605;46720
-3.903057401;47.86555654;46377
-3.897678934;48.61382565;55762
-3.89749684;48.6138904;55766
-3.897357463;48.61376305;55761
-3.897220644;48.61386129;55763
-3.895264543;47.93165757;47187
-3.889439675;48.41333754;52738
-3.889439116;48.54981393;54577
-3.889438497;48.41332858;52735
-3.889416283;48.413366;52739
-3.888893176;48.20110932;50632
-3.888882686;48.54971982;54575
-3.886105038;47.86083646;46322
-3.884728172;47.99471743;47937
-3.884495768;48.55141926;54610
-3.884225148;48.55132661;54602
-3.884165917;48.55139326;54608
-3.881766057;48.50990433;53908
-3.881669942;48.51000021;53910
-3.881647681;48.51003763;53911
-3.8805538;47.87722558;46481
-3.880523654;47.87720025;46478
-3.880490138;47.8773558;46487
-3.878878685;48.51027059;53915
-3.876947141;48.47416254;53515
-3.876386473;47.99111443;47902
-3.876192607;47.99127936;47907
-3.876094985;47.99114958;47904
-3.874674298;48.2104842;50725
-3.874670251;48.21055669;50726
-3.87221891;48.53500156;54305
-3.86955226;48.48529242;53625
-3.869515344;48.48532165;53626
-3.869440514;48.62027463;55902
-3.868328793;47.85833062;46282
-3.867961036;47.85849675;46284
-3.864343727;47.94935363;47387
-3.864293284;47.94948305;47390
-3.856391398;48.58250087;55150
-3.856292121;48.58226281;55145
-3.855556591;48.56555576;54847
-3.852771874;47.90360736;46830
-3.852607816;47.90368922;46832
-3.852561441;47.90374614;46836
-3.852552747;47.90378278;46837
-3.850152102;48.56147955;54777
-3.849981284;48.56152553;54779
-3.849957804;48.56155398;54783
-3.849170298;48.38388798;52368
-3.841664211;47.8038912;45741
-3.841473825;47.80397462;45743
-3.840551479;47.85444686;46252
-3.83759924;47.97016611;47623
-3.837577174;47.97020353;47624
-3.837545235;47.97026862;47627
-3.837506341;47.97027992;47629
-3.836221171;47.80993715;45815
